deal_id,company_name,region,industry,lead_source,sales_rep,stage,amount_usd,created_date,close_date,is_won,sales_cycle_days
D01688,Meridian Group,Central,Education,Cold Call,Karan Malhotra,Closed Lost,7300.0,2026-01-21,2026-03-21,False,59.0
D01689,Radiant Industries,Central,Manufacturing,Referral,Vikram Shah,Proposal,22900.0,2025-08-06,,False,
D01690,Crest Corp,West,Retail,Cold Call,Karan Malhotra,Negotiation,2300.0,2025-08-14,,False,
D01691,Quantum Industries,South,Retail,Cold Call,Ananya Rao,Proposal,7000.0,2025-05-30,,False,
D01692,Horizon Corp,North,It Services,Referral,Ananya Rao,Qualification,13100.0,2025-08-28,,False,
D01693,Ironclad Technologies,North,It Services,Trade Show,Arjun Mehta,Prospecting,11500.0,2025-03-24,,False,
D01694,Ironclad Enterprises,North,Education,Website,Sneha Iyer,Qualification,9900.0,2025-07-01,,False,
D01695,Delta Group,South,Healthcare,Partner,Rohit Verma,Qualification,11400.0,2024-08-17,,False,
D01696,Jupiter Solutions,Central,Retail,Website,Vikram Shah,Closed Won,5600.0,2024-08-10,2024-10-08,True,59.0
D01697,Horizon Solutions,Central,Manufacturing,Referral,Sneha Iyer,Qualification,20100.0,2025-06-09,,False,
D01698,Radiant Group,Central,Retail,Trade Show,Kavya Reddy,Prospecting,2700.0,2024-06-08,,False,
D01699,Titan Corp,Central,Healthcare,Partner,Arjun Mehta,Qualification,18200.0,2025-06-29,,False,
D01700,Delta Corp,South,Education,Website,Sneha Iyer,Closed Won,3000.0,2025-12-01,2026-01-08,True,38.0
D01701,Pioneer Systems,South,Education,Partner,Priya Nair,Closed Won,4100.0,2025-10-03,2025-12-11,True,69.0
D01702,Orbit Technologies,East,Education,Cold Call,Arjun Mehta,Closed Lost,2700.0,2025-08-05,2025-08-30,False,25.0
D01703,Ironclad Solutions,West,Manufacturing,Social Media,Rohit Verma,Negotiation,21700.0,2024-10-26,,False,
D01704,Kinetic Solutions,East,Healthcare,Website,Karan Malhotra,Closed Won,23900.0,2026-03-23,2026-04-20,True,28.0
D01705,Nexus Corp,East,Healthcare,Cold Call,Rohit Verma,Closed Won,25700.0,2024-01-18,2024-03-25,True,67.0
D01706,Summit Enterprises,South,Education,Website,Priya Nair,Negotiation,2700.0,2024-07-25,,False,
D01707,Ironclad Enterprises,South,It Services,Website,Sneha Iyer,Proposal,17700.0,2025-01-03,,False,
D01708,Kinetic Group,North,It Services,Referral,Vikram Shah,Prospecting,16300.0,2025-12-07,,False,
D01709,Summit Solutions,South,Retail,Cold Call,Vikram Shah,Negotiation,8200.0,2025-04-15,,False,
D01710,Horizon Corp,North,Education,Referral,Arjun Mehta,Qualification,4900.0,2024-10-15,,False,
D01711,Zenith Enterprises,North,Retail,Trade Show,Priya Nair,Prospecting,11200.0,2026-06-15,,False,
D01712,Delta Group,Central,Manufacturing,Website,Sneha Iyer,Negotiation,29600.0,2024-11-03,,False,
D01713,Summit Technologies,Central,It Services,Trade Show,Karan Malhotra,Proposal,9800.0,2024-06-13,,False,
D01714,Vertex Corp,North,Healthcare,Cold Call,Sneha Iyer,Proposal,10100.0,2024-05-06,,False,
D01715,Everest Corp,South,Manufacturing,Social Media,Vikram Shah,Proposal,23900.0,2024-11-05,,False,
D01716,Unity Industries,Central,It Services,Trade Show,Sneha Iyer,Prospecting,24600.0,2025-12-30,,False,
D01717,Bright Corp,East,Healthcare,Referral,Rohit Verma,Negotiation,16400.0,2025-02-02,,False,
D01718,Alpha Industries,West,Healthcare,Referral,Ananya Rao,Closed Won,16000.0,2026-06-04,2026-06-30,True,26.0
D01719,Vertex Group,East,Finance,Social Media,Priya Nair,Qualification,31500.0,2025-11-26,,False,
D01720,Zenith Enterprises,Central,Finance,Cold Call,Rohit Verma,Closed Won,32800.0,2025-09-05,2025-09-27,True,22.0
D01721,Zenith Industries,East,Manufacturing,Social Media,Karan Malhotra,Proposal,32600.0,2024-07-25,,False,
D01722,Falcon Technologies,South,Education,Referral,Rohit Verma,Qualification,4900.0,2025-02-02,,False,
D01723,Nexus Solutions,West,Healthcare,Trade Show,Priya Nair,Closed Lost,13100.0,2024-05-30,2024-07-14,False,45.0
D01724,Orbit Group,West,Education,Referral,Ananya Rao,Qualification,3200.0,2024-06-03,,False,
D01725,Radiant Technologies,Central,Retail,Partner,Kavya Reddy,Proposal,7500.0,2024-02-17,,False,
D01726,Kinetic Systems,East,It Services,Website,Priya Nair,Proposal,19700.0,2026-03-26,,False,
D01727,Unity Solutions,East,Retail,Referral,Arjun Mehta,Negotiation,1900.0,2024-07-17,,False,
D01728,Unity Group,West,Finance,Partner,Priya Nair,Prospecting,26700.0,2025-09-18,,False,
D01729,Unity Industries,South,It Services,Trade Show,Priya Nair,Closed Lost,16400.0,2024-01-27,2024-04-14,False,78.0
D01730,Orbit Technologies,West,Manufacturing,Social Media,Ananya Rao,Qualification,32700.0,2024-02-03,,False,
D01731,Bright Corp,South,Manufacturing,Website,Kavya Reddy,Prospecting,31400.0,2025-12-13,,False,
D01732,Radiant Technologies,West,Education,Trade Show,Priya Nair,Proposal,8700.0,2025-04-02,,False,
D01733,Everest Industries,South,Retail,Trade Show,Kavya Reddy,Closed Won,4700.0,2025-11-20,2025-12-01,True,11.0
D01734,Jupiter Industries,West,Retail,Referral,Karan Malhotra,Closed Won,10800.0,2026-04-03,2026-06-30,True,88.0
D01735,Falcon Corp,East,It Services,Cold Call,Priya Nair,Qualification,21600.0,2026-04-09,,False,
D01736,Titan Systems,West,It Services,Social Media,Priya Nair,Closed Won,22100.0,2025-05-16,2025-06-25,True,40.0
D01737,Vertex Group,West,Manufacturing,Cold Call,Karan Malhotra,Closed Lost,18900.0,2024-03-29,2024-05-22,False,54.0
D01738,Lumina Systems,West,Retail,Website,Arjun Mehta,Closed Lost,10100.0,2025-01-15,2025-02-28,False,44.0
D01739,Unity Technologies,West,Education,Social Media,Karan Malhotra,Prospecting,10200.0,2026-06-22,,False,
D01740,Titan Corp,South,Retail,Referral,Kavya Reddy,Proposal,6700.0,2026-05-25,,False,
D01741,Nexus Technologies,North,Retail,Website,Arjun Mehta,Closed Lost,12500.0,2024-01-03,2024-01-16,False,13.0
D01742,Bright Group,North,It Services,Cold Call,Ananya Rao,Prospecting,20100.0,2025-05-16,,False,
D01743,Falcon Systems,East,Education,Website,Kavya Reddy,Prospecting,5000.0,2024-01-20,,False,
D01744,Bright Group,East,Retail,Trade Show,Ananya Rao,Proposal,7900.0,2025-12-14,,False,
D01745,Ironclad Systems,West,Finance,Referral,Karan Malhotra,Prospecting,45300.0,2025-10-25,,False,
D01746,Pioneer Group,South,Education,Referral,Arjun Mehta,Proposal,7200.0,2025-02-07,,False,
D01747,Meridian Technologies,North,Finance,Cold Call,Rohit Verma,Negotiation,31400.0,2026-04-22,,False,
D01748,Jupiter Solutions,West,Finance,Social Media,Kavya Reddy,Closed Lost,31500.0,2024-10-01,2024-11-20,False,50.0
D01749,Bright Systems,East,It Services,Referral,Karan Malhotra,Qualification,16900.0,2025-12-22,,False,
D01750,Quantum Industries,Central,Retail,Social Media,Kavya Reddy,Negotiation,8300.0,2026-04-12,,False,
D01751,Kinetic Technologies,South,Retail,Trade Show,Kavya Reddy,Proposal,7100.0,2025-09-15,,False,
D01752,Nexus Enterprises,North,Manufacturing,Social Media,Vikram Shah,Closed Lost,36800.0,2024-09-21,2024-10-25,False,34.0
D01753,Global Group,East,It Services,Trade Show,Kavya Reddy,Closed Lost,19300.0,2024-01-26,2024-02-04,False,9.0
D01754,Ironclad Solutions,South,Finance,Trade Show,Karan Malhotra,Negotiation,38900.0,2024-10-18,,False,
D01755,Quantum Solutions,West,Finance,Partner,Ananya Rao,Negotiation,21300.0,2024-05-13,,False,
D01756,Crest Corp,Central,Manufacturing,Referral,Vikram Shah,Prospecting,17500.0,2025-03-19,,False,
D01757,Nexus Group,West,Education,Social Media,Karan Malhotra,Qualification,2900.0,2024-09-06,,False,
D01758,Crest Enterprises,West,Finance,Cold Call,Rohit Verma,Closed Lost,49500.0,2025-07-15,2025-08-07,False,23.0
D01759,Orbit Industries,South,It Services,Social Media,Sneha Iyer,Closed Lost,3000.0,2024-07-07,2024-08-05,False,29.0
D01760,Global Enterprises,North,Education,Cold Call,Priya Nair,Negotiation,4800.0,2025-06-27,,False,
D01761,Ironclad Corp,North,Manufacturing,Partner,Rohit Verma,Qualification,19000.0,2024-12-14,,False,
D01762,Orbit Industries,East,Manufacturing,Cold Call,Vikram Shah,Negotiation,2300.0,2025-09-03,,False,
D01763,Horizon Corp,South,It Services,Partner,Arjun Mehta,Qualification,15200.0,2024-11-03,,False,
D01764,Zenith Enterprises,North,Education,Trade Show,Arjun Mehta,Proposal,4600.0,2024-06-10,,False,
D01765,Zenith Industries,East,It Services,Social Media,Vikram Shah,Closed Lost,11500.0,2026-04-19,2026-06-17,False,59.0
D01766,Falcon Technologies,South,Healthcare,Referral,Arjun Mehta,Qualification,5300.0,2024-10-20,,False,
D01767,Meridian Systems,East,Manufacturing,Website,Sneha Iyer,Prospecting,12700.0,2024-01-15,,False,
D01768,Summit Enterprises,South,Education,Cold Call,Sneha Iyer,Negotiation,5000.0,2025-08-26,,False,
D01769,Falcon Corp,Central,Finance,Trade Show,Arjun Mehta,Closed Won,11800.0,2024-05-31,2024-06-23,True,23.0
D01770,Vertex Corp,South,Finance,Partner,Sneha Iyer,Negotiation,7700.0,2025-06-17,,False,
D01771,Falcon Industries,North,Education,Trade Show,Sneha Iyer,Closed Lost,800.0,2025-10-15,2025-10-29,False,14.0
D01772,Alpha Systems,Central,Retail,Trade Show,Arjun Mehta,Proposal,8400.0,2024-10-19,,False,
D01773,Kinetic Systems,East,It Services,Social Media,Arjun Mehta,Qualification,18100.0,2024-08-05,,False,
D01774,Summit Corp,South,Healthcare,Trade Show,Ananya Rao,Closed Lost,15000.0,2024-10-30,2024-11-29,False,30.0
D01775,Ironclad Technologies,South,Manufacturing,Referral,Vikram Shah,Qualification,35300.0,2024-06-04,,False,
D01776,Radiant Systems,West,Healthcare,Referral,Rohit Verma,Qualification,20300.0,2025-02-11,,False,
D01777,Delta Solutions,South,Manufacturing,Website,Ananya Rao,Closed Won,26500.0,2026-03-20,2026-05-31,True,72.0
D01778,Global Corp,North,Manufacturing,Partner,Priya Nair,Prospecting,25800.0,2025-12-01,,False,
D01779,Titan Systems,North,Education,Cold Call,Kavya Reddy,Qualification,3000.0,2025-09-28,,False,
D01780,Nexus Group,South,It Services,Website,Karan Malhotra,Closed Lost,11900.0,2026-03-16,2026-04-05,False,20.0
D01781,Jupiter Technologies,East,Healthcare,Cold Call,Sneha Iyer,Qualification,14400.0,2024-01-31,,False,
D01782,Radiant Technologies,South,Healthcare,Cold Call,Vikram Shah,Closed Won,11100.0,2026-03-24,2026-04-22,True,29.0
D01783,Meridian Industries,Central,Education,Cold Call,Sneha Iyer,Proposal,2800.0,2025-09-27,,False,
D01784,Bright Solutions,Central,Healthcare,Website,Arjun Mehta,Closed Won,14000.0,2024-03-18,2024-05-13,True,56.0
D01785,Falcon Corp,North,Manufacturing,Partner,Vikram Shah,Qualification,26800.0,2025-05-03,,False,
D01786,Delta Enterprises,South,Finance,Cold Call,Arjun Mehta,Closed Won,46000.0,2024-04-22,2024-07-21,True,90.0
D01787,Summit Solutions,Central,Finance,Trade Show,Ananya Rao,Negotiation,27900.0,2024-09-09,,False,
D01788,Delta Solutions,North,Manufacturing,Website,Priya Nair,Negotiation,14600.0,2025-10-19,,False,
D01789,Horizon Corp,East,Retail,Cold Call,Vikram Shah,Negotiation,14200.0,2024-10-17,,False,
D01790,Meridian Enterprises,North,Retail,Partner,Sneha Iyer,Proposal,6600.0,2025-10-20,,False,
D01791,Falcon Industries,Central,Manufacturing,Cold Call,Ananya Rao,Proposal,27200.0,2026-03-19,,False,
D01792,Bright Enterprises,West,Manufacturing,Social Media,Arjun Mehta,Qualification,37800.0,2024-12-19,,False,
D01793,Delta Enterprises,West,Manufacturing,Referral,Rohit Verma,Closed Won,16300.0,2026-05-08,2026-05-27,True,19.0
D01794,Delta Solutions,South,Finance,Partner,Vikram Shah,Qualification,30500.0,2024-01-24,,False,
D01795,Everest Industries,North,Retail,Referral,Arjun Mehta,Qualification,7500.0,2024-09-20,,False,
D01796,Lumina Industries,South,Manufacturing,Social Media,Priya Nair,Proposal,33900.0,2024-03-04,,False,
D01797,Alpha Technologies,South,Manufacturing,Social Media,Karan Malhotra,Closed Won,14100.0,2025-05-10,2025-05-22,True,12.0
D01798,Alpha Solutions,West,It Services,Trade Show,Kavya Reddy,Closed Won,25700.0,2024-10-21,2025-03-25,True,155.0
D01799,Nexus Technologies,North,It Services,Partner,Vikram Shah,Closed Lost,14500.0,2024-12-02,2025-01-27,False,56.0
D01800,Unity Systems,Central,Manufacturing,Website,Priya Nair,Proposal,33400.0,2024-09-01,,False,
D01801,Radiant Enterprises,South,Healthcare,Trade Show,Priya Nair,Qualification,14200.0,2026-02-19,,False,
D01802,Orbit Enterprises,North,Manufacturing,Social Media,Karan Malhotra,Qualification,29000.0,2024-08-05,,False,
D01803,Radiant Corp,North,Finance,Cold Call,Karan Malhotra,Proposal,27600.0,2025-10-09,,False,
D01804,Horizon Systems,North,Education,Social Media,Karan Malhotra,Closed Won,9100.0,2025-06-30,2025-09-12,True,74.0
D01805,Meridian Systems,West,It Services,Cold Call,Karan Malhotra,Closed Won,16000.0,2026-01-15,2026-01-24,True,9.0
D01806,Everest Corp,West,Retail,Cold Call,Priya Nair,Prospecting,6800.0,2025-10-12,,False,
D01807,Nexus Group,West,It Services,Website,Vikram Shah,Closed Won,7100.0,2026-05-16,2026-06-03,True,18.0
D01808,Radiant Corp,Central,Retail,Trade Show,Rohit Verma,Closed Lost,3200.0,2024-07-23,2024-08-05,False,13.0
D01809,Vertex Group,West,Education,Social Media,Priya Nair,Closed Won,6500.0,2026-04-13,2026-05-06,True,23.0
D01810,Lumina Corp,North,It Services,Website,Ananya Rao,Closed Won,10500.0,2024-11-24,2024-12-22,True,28.0
D01811,Bright Corp,North,Healthcare,Trade Show,Karan Malhotra,Closed Won,21100.0,2025-08-16,2025-09-30,True,45.0
D01812,Lumina Corp,East,It Services,Social Media,Kavya Reddy,Negotiation,19100.0,2024-03-06,,False,
D01813,Summit Industries,North,Healthcare,Referral,Karan Malhotra,Qualification,17900.0,2024-10-27,,False,
D01814,Lumina Corp,West,Healthcare,Trade Show,Priya Nair,Closed Lost,25400.0,2025-06-21,2025-09-06,False,77.0
D01815,Global Corp,North,It Services,Referral,Sneha Iyer,Proposal,10900.0,2025-10-14,,False,
D01816,Radiant Solutions,South,Manufacturing,Website,Arjun Mehta,Proposal,11300.0,2024-04-20,,False,
D01817,Bright Enterprises,North,Healthcare,Social Media,Priya Nair,Closed Lost,10200.0,2025-01-05,2025-03-05,False,59.0
D01818,Jupiter Technologies,Central,It Services,Partner,Priya Nair,Closed Won,16800.0,2025-10-18,2025-12-10,True,53.0
D01819,Kinetic Technologies,North,Manufacturing,Trade Show,Arjun Mehta,Closed Won,5100.0,2026-05-02,2026-06-06,True,35.0
D01820,Horizon Group,West,Healthcare,Trade Show,Priya Nair,Closed Won,23700.0,2026-04-05,2026-04-18,True,13.0
D01821,Radiant Solutions,South,It Services,Referral,Arjun Mehta,Closed Lost,17700.0,2024-05-09,2024-05-30,False,21.0
D01822,Zenith Corp,North,Retail,Cold Call,Priya Nair,Proposal,6600.0,2024-11-16,,False,
D01823,Falcon Group,North,Retail,Trade Show,Arjun Mehta,Prospecting,3300.0,2026-03-08,,False,
D01824,Falcon Industries,East,Manufacturing,Cold Call,Sneha Iyer,Qualification,23700.0,2025-04-27,,False,
D01825,Bright Group,North,Finance,Partner,Priya Nair,Qualification,13100.0,2026-04-28,,False,
D01826,Alpha Technologies,West,It Services,Partner,Rohit Verma,Closed Lost,9900.0,2024-06-17,2024-08-27,False,71.0
D01827,Jupiter Technologies,West,Education,Website,Ananya Rao,Proposal,3600.0,2025-11-19,,False,
D01828,Vertex Enterprises,West,Education,Website,Priya Nair,Proposal,11400.0,2026-04-09,,False,
D01829,Pioneer Solutions,West,It Services,Partner,Kavya Reddy,Negotiation,9800.0,2026-05-12,,False,
D01830,Bright Technologies,East,It Services,Referral,Rohit Verma,Proposal,10600.0,2024-05-18,,False,
D01831,Everest Solutions,North,Education,Trade Show,Karan Malhotra,Proposal,7600.0,2024-12-01,,False,
D01832,Zenith Group,West,Finance,Referral,Karan Malhotra,Negotiation,10800.0,2026-05-17,,False,
D01833,Bright Solutions,South,Manufacturing,Cold Call,Rohit Verma,Closed Won,10700.0,2025-04-23,2025-06-19,True,57.0
D01834,Global Industries,Central,Finance,Social Media,Kavya Reddy,Prospecting,26900.0,2025-02-10,,False,
D01835,Nexus Industries,South,Manufacturing,Trade Show,Sneha Iyer,Negotiation,20000.0,2024-06-20,,False,
D01836,Global Solutions,East,Retail,Referral,Priya Nair,Qualification,4600.0,2025-09-18,,False,
D01837,Quantum Corp,Central,Manufacturing,Website,Ananya Rao,Negotiation,15100.0,2025-01-12,,False,
D01838,Falcon Corp,South,Manufacturing,Cold Call,Kavya Reddy,Qualification,15300.0,2025-07-12,,False,
D01839,Falcon Systems,West,Retail,Cold Call,Priya Nair,Closed Won,5400.0,2024-11-30,2024-12-24,True,24.0
D01840,Orbit Technologies,North,Education,Cold Call,Arjun Mehta,Qualification,8100.0,2025-04-07,,False,
D01841,Horizon Group,North,Healthcare,Social Media,Karan Malhotra,Prospecting,13200.0,2025-10-31,,False,
D01842,Delta Enterprises,Central,Finance,Social Media,Rohit Verma,Proposal,42400.0,2024-12-17,,False,
D01843,Nexus Industries,Central,Education,Social Media,Arjun Mehta,Proposal,2900.0,2026-03-24,,False,
D01844,Vertex Technologies,North,Education,Referral,Sneha Iyer,Qualification,3300.0,2024-06-27,,False,
D01845,Lumina Enterprises,North,Manufacturing,Social Media,Rohit Verma,Closed Won,22900.0,2024-07-21,2024-08-21,True,31.0
D01846,Bright Group,East,Manufacturing,Referral,Karan Malhotra,Prospecting,17400.0,2024-08-03,,False,
D01847,Global Systems,West,Retail,Cold Call,Karan Malhotra,Negotiation,11500.0,2025-07-07,,False,
D01848,Quantum Technologies,Central,It Services,Partner,Sneha Iyer,Closed Won,10100.0,2024-05-04,2024-05-18,True,14.0
D01849,Bright Group,North,It Services,Cold Call,Ananya Rao,Closed Won,16300.0,2024-06-26,2024-08-11,True,46.0
D01850,Global Industries,South,Manufacturing,Social Media,Karan Malhotra,Qualification,30300.0,2025-04-27,,False,
D01851,Bright Systems,South,It Services,Website,Rohit Verma,Closed Won,15500.0,2025-02-14,2025-04-11,True,56.0
D01852,Orbit Technologies,Central,Retail,Social Media,Kavya Reddy,Closed Lost,6900.0,2025-10-15,2025-12-06,False,52.0
D01853,Horizon Group,East,Education,Referral,Rohit Verma,Qualification,6600.0,2024-11-29,,False,
D01854,Delta Solutions,North,Education,Referral,Rohit Verma,Qualification,5100.0,2024-03-06,,False,
D01855,Crest Corp,South,It Services,Cold Call,Arjun Mehta,Closed Lost,15400.0,2025-02-23,2025-05-07,False,73.0
D01856,Summit Industries,South,Healthcare,Website,Karan Malhotra,Closed Lost,17700.0,2025-11-11,2026-02-01,False,82.0
D01857,Pioneer Group,Central,Manufacturing,Partner,Karan Malhotra,Proposal,26800.0,2026-02-13,,False,
D01858,Alpha Group,East,Retail,Website,Rohit Verma,Closed Lost,9900.0,2024-07-03,2024-07-29,False,26.0
D01859,Jupiter Group,East,Healthcare,Cold Call,Sneha Iyer,Proposal,24600.0,2025-06-29,,False,
D01860,Vertex Systems,East,It Services,Cold Call,Sneha Iyer,Prospecting,22300.0,2026-02-11,,False,
D01861,Alpha Group,East,Finance,Partner,Rohit Verma,Negotiation,45700.0,2024-07-23,,False,
D01862,Zenith Enterprises,East,It Services,Social Media,Rohit Verma,Proposal,8000.0,2024-08-01,,False,
D01863,Pioneer Technologies,North,Education,Cold Call,Ananya Rao,Closed Lost,3500.0,2024-12-27,2025-02-22,False,57.0
D01864,Radiant Enterprises,South,Retail,Trade Show,Sneha Iyer,Closed Won,6500.0,2024-12-19,2025-01-24,True,36.0
D01865,Vertex Enterprises,South,Healthcare,Website,Arjun Mehta,Closed Won,24800.0,2024-08-03,2024-09-19,True,47.0
D01866,Unity Enterprises,West,Retail,Social Media,Sneha Iyer,Proposal,8600.0,2024-08-14,,False,
D01867,Radiant Enterprises,East,Manufacturing,Website,Kavya Reddy,Qualification,11900.0,2025-09-15,,False,
D01868,Ironclad Systems,South,Retail,Referral,Arjun Mehta,Closed Won,6800.0,2026-03-26,2026-05-11,True,46.0
D01869,Bright Group,South,Finance,Cold Call,Sneha Iyer,Closed Won,46400.0,2026-04-11,2026-06-13,True,63.0
D01870,Kinetic Systems,South,It Services,Website,Karan Malhotra,Closed Lost,12300.0,2024-09-30,2024-10-16,False,16.0
D01871,Titan Industries,North,Manufacturing,Cold Call,Ananya Rao,Qualification,27300.0,2025-04-13,,False,
D01872,Orbit Group,West,Retail,Referral,Rohit Verma,Prospecting,11600.0,2024-03-30,,False,
D01873,Delta Solutions,East,Education,Referral,Kavya Reddy,Qualification,8700.0,2025-04-10,,False,
D01874,Kinetic Corp,South,Education,Website,Sneha Iyer,Negotiation,5400.0,2024-08-20,,False,
D01875,Orbit Corp,South,Retail,Cold Call,Kavya Reddy,Prospecting,7400.0,2024-08-03,,False,
D01876,Summit Systems,East,Finance,Trade Show,Arjun Mehta,Prospecting,41300.0,2025-01-19,,False,
D01877,Horizon Technologies,South,Manufacturing,Website,Vikram Shah,Prospecting,25250.0,2024-07-10,,False,
D01878,Zenith Solutions,East,Healthcare,Cold Call,Vikram Shah,Prospecting,18900.0,2026-04-11,,False,
D01879,Bright Corp,North,Education,Cold Call,Kavya Reddy,Closed Won,3000.0,2026-02-03,2026-03-20,True,45.0
D01880,Zenith Corp,West,Manufacturing,Partner,Vikram Shah,Qualification,27900.0,2025-12-23,,False,
D01881,Everest Industries,West,Retail,Referral,Priya Nair,Proposal,5500.0,2025-09-16,,False,
D01882,Everest Industries,East,Education,Referral,Vikram Shah,Qualification,1800.0,2024-07-19,,False,
D01883,Ironclad Corp,South,Retail,Social Media,Priya Nair,Proposal,8900.0,2025-10-26,,False,
D01884,Alpha Systems,North,Finance,Partner,Ananya Rao,Prospecting,20000.0,2025-02-24,,False,
D01885,Radiant Systems,Central,Education,Website,Ananya Rao,Prospecting,500.0,2026-02-05,,False,
D01886,Horizon Enterprises,North,Retail,Social Media,Karan Malhotra,Closed Lost,6400.0,2025-11-15,2026-02-16,False,93.0
D01887,Crest Technologies,North,It Services,Trade Show,Ananya Rao,Prospecting,8700.0,2024-05-28,,False,
D01888,Jupiter Technologies,North,Healthcare,Social Media,Vikram Shah,Negotiation,29700.0,2024-07-29,,False,
D01889,Quantum Solutions,North,Finance,Trade Show,Karan Malhotra,Prospecting,26400.0,2025-08-02,,False,
D01890,Nexus Enterprises,North,Retail,Trade Show,Vikram Shah,Closed Lost,11100.0,2024-04-12,2024-06-24,False,73.0
D01891,Kinetic Group,Central,Manufacturing,Cold Call,Vikram Shah,Closed Won,15300.0,2024-08-27,2024-09-26,True,30.0
D01892,Vertex Corp,East,It Services,Partner,Rohit Verma,Qualification,9200.0,2024-09-26,,False,
D01893,Alpha Group,East,Finance,Social Media,Vikram Shah,Prospecting,15800.0,2025-05-16,,False,
D01894,Global Solutions,Central,It Services,Trade Show,Karan Malhotra,Proposal,6100.0,2025-02-18,,False,
D01895,Nexus Industries,North,Education,Website,Arjun Mehta,Qualification,5500.0,2026-01-18,,False,
D01896,Radiant Corp,West,Healthcare,Social Media,Rohit Verma,Closed Won,11700.0,2024-11-23,2024-12-26,True,33.0
D01897,Pioneer Group,North,Healthcare,Social Media,Arjun Mehta,Qualification,23700.0,2026-03-04,,False,
D01898,Ironclad Group,North,It Services,Referral,Kavya Reddy,Closed Won,17900.0,2024-07-29,2024-09-05,True,38.0
D01899,Quantum Solutions,West,Finance,Referral,Priya Nair,Prospecting,41600.0,2024-11-14,,False,
D01900,Everest Enterprises,North,Healthcare,Website,Vikram Shah,Qualification,19400.0,2024-03-21,,False,
D01901,Unity Systems,South,Finance,Website,Arjun Mehta,Closed Won,25100.0,2025-07-20,2025-08-23,True,34.0
D01902,Global Technologies,South,Education,Trade Show,Priya Nair,Closed Lost,8200.0,2024-10-25,2024-11-28,False,34.0
D01903,Crest Group,South,Manufacturing,Trade Show,Priya Nair,Prospecting,10500.0,2025-07-24,,False,
D01904,Meridian Enterprises,West,Education,Website,Arjun Mehta,Negotiation,4800.0,2024-12-20,,False,
D01905,Delta Group,South,Education,Trade Show,Vikram Shah,Closed Won,5300.0,2024-05-19,2024-06-18,True,30.0
D01906,Kinetic Enterprises,East,Healthcare,Trade Show,Ananya Rao,Prospecting,24900.0,2026-05-24,,False,
D01907,Bright Solutions,East,Retail,Cold Call,Priya Nair,Closed Won,8900.0,2025-11-26,2026-01-04,True,39.0
D01908,Everest Solutions,East,Finance,Website,Kavya Reddy,Prospecting,44800.0,2024-04-22,,False,
D01909,Global Technologies,East,Education,Partner,Kavya Reddy,Prospecting,4300.0,2025-05-26,,False,
D01910,Global Solutions,West,Manufacturing,Partner,Priya Nair,Closed Lost,29800.0,2025-10-16,2025-11-17,False,32.0
D01911,Lumina Group,East,Manufacturing,Website,Sneha Iyer,Proposal,14300.0,2024-10-07,,False,
D01912,Delta Industries,Central,Retail,Cold Call,Vikram Shah,Closed Lost,5200.0,2026-04-17,2026-05-06,False,19.0
D01913,Vertex Enterprises,East,Retail,Referral,Ananya Rao,Prospecting,10200.0,2024-01-07,,False,
D01914,Delta Technologies,East,Manufacturing,Website,Ananya Rao,Closed Won,36100.0,2025-01-15,2025-03-28,True,72.0
D01915,Orbit Industries,North,Finance,Referral,Vikram Shah,Prospecting,22400.0,2024-04-24,,False,
D01916,Quantum Solutions,South,Retail,Partner,Priya Nair,Closed Won,5400.0,2026-02-07,2026-02-22,True,15.0
D01917,Pioneer Group,South,Manufacturing,Partner,Sneha Iyer,Prospecting,29800.0,2026-06-04,,False,
D01918,Ironclad Solutions,North,It Services,Website,Sneha Iyer,Qualification,23800.0,2026-04-01,,False,
D01919,Jupiter Enterprises,East,It Services,Trade Show,Vikram Shah,Negotiation,13000.0,2026-02-17,,False,
D01920,Radiant Enterprises,North,Finance,Social Media,Kavya Reddy,Closed Won,35100.0,2025-09-28,2025-11-04,True,37.0
D01921,Nexus Systems,North,Retail,Cold Call,Arjun Mehta,Prospecting,6300.0,2026-05-25,,False,
D01922,Alpha Technologies,West,Healthcare,Cold Call,Karan Malhotra,Proposal,17600.0,2024-01-08,,False,
D01923,Delta Systems,South,Manufacturing,Trade Show,Kavya Reddy,Negotiation,32000.0,2024-03-28,,False,
D01924,Lumina Technologies,North,Healthcare,Partner,Vikram Shah,Proposal,22700.0,2026-03-10,,False,
D01925,Pioneer Technologies,East,Retail,Cold Call,Ananya Rao,Prospecting,10700.0,2026-05-02,,False,
D01926,Falcon Corp,Central,Healthcare,Partner,Kavya Reddy,Closed Lost,13100.0,2024-08-10,2024-09-02,False,23.0
D01927,Quantum Group,West,Finance,Website,Arjun Mehta,Negotiation,26700.0,2024-06-27,,False,
D01928,Quantum Corp,South,Retail,Cold Call,Ananya Rao,Qualification,3400.0,2025-11-10,,False,
D01929,Crest Technologies,West,It Services,Website,Sneha Iyer,Closed Won,14500.0,2024-11-02,2024-11-22,True,20.0
D01930,Kinetic Solutions,West,Manufacturing,Cold Call,Sneha Iyer,Negotiation,19800.0,2025-04-09,,False,
D01931,Titan Enterprises,West,Education,Trade Show,Ananya Rao,Negotiation,7300.0,2026-03-18,,False,
D01932,Summit Solutions,Central,Manufacturing,Partner,Arjun Mehta,Proposal,11700.0,2024-02-20,,False,
